tow_id,size,sh,rwt_lb,mwt_lb,sex,weak,gonad,worm,mud
2018D06005,large,168,0.83497336956,0.090168958,2,0,4,0,0
2018D06005,large,151,0.66975914676,0.0729949682,2,0,4,0,0
2018D06005,large,139,0.48931099976000003,0.0391760974,1,0,3,0,0
2018D06005,large,119,0.37738244236,0.0293434922,2,0,4,0,0
2018D06005,large,100,0.20004280956,0.01763696,1,0,3,0,0
2018D06005,large,115,0.31022971716,0.02866006,2,0,3,0,0
2018D06005,large,106,0.22206696335999998,0.015542571,1,0,3,0,0
2018D06005,large,160,0.67965789056,0.071870612,1,0,4,0,0
2018D06006,large,109,0.22089851476,0.016203956999999998,2,0,3,0,0
2018D06006,large,129,0.35110337196,0.0361778142,2,0,3,0,0
2018D06006,large,108,0.20932425976,0.0163582804,1,0,3,0,0
2018D06006,large,104,0.21847343276,0.013999336999999999,1,0,3,0,0
2018D06006,large,102,0.22894537776,0.015300062800000002,2,0,3,0,0
2018D06006,large,106,0.24726576996,0.013426135799999999,2,0,3,0,0
2018D06006,large,115,0.28615526676,0.0171078512,2,0,3,0,0
2018D06006,large,111,0.27081111156,0.0173724056,1,0,3,0,0
2018D06006,large,121,0.31611605256,0.025683823,1,0,3,0,0
2018D06006,large,130,0.37755881196,0.0191581478,1,1,3,0,0
2018D06006,small,89,NA,NA,2,0,3,0,0
2018D06006,small,91,NA,NA,2,0,3,0,0
2018D06006,small,77,NA,NA,2,0,3,0,0
2018D06006,small,88,NA,NA,2,0,3,0,0
2018D06006,small,86,NA,NA,2,0,3,0,0
2018D06006,small,92,NA,NA,2,0,3,0,0
2018D06006,small,86,NA,NA,2,0,3,0,0
2018D06006,small,87,NA,NA,1,0,3,0,0
2018D06006,small,88,NA,NA,1,0,3,0,0
2018D06006,small,83,NA,NA,1,0,3,0,0
2018D06007,small,68,NA,NA,1,0,2,0,0
2018D06007,small,82,NA,NA,1,0,2,0,0
2018D06007,small,71,NA,NA,1,0,2,0,0
2018D06007,small,76,NA,NA,1,0,3,0,0
2018D06007,small,81,NA,NA,1,0,3,0,0
2018D06007,small,78,NA,NA,1,0,3,0,0
2018D06007,small,75,NA,NA,1,0,3,0,0
2018D06007,small,44,NA,NA,1,0,0,0,0
2018D06007,small,58,NA,NA,1,0,0,0,0
2018D06007,small,77,NA,NA,2,0,3,0,0
2018D06007,large,105,0.20266630736,0.010582176,2,0,3,0,0
2018D06007,large,154,0.53604894376,0.050287382199999994,2,0,3,0,0
2018D06007,large,154,0.67449907976,0.064485135,1,0,3,0,0
2018D06007,large,100,0.19697838776,0.0093475888,2,0,3,0,0
2018D06007,large,146,0.57154332576,0.0532856654,2,0,3,0,0
2018D06007,large,143,0.57429910076,0.0370817084,2,0,3,0,0
2018D06007,large,152,0.61184377936,0.0408736548,1,0,4,0,0
2018D06007,large,152,0.54189118676,0.0557989322,2,0,3,0,0
2018D06007,large,139,0.51193040096,0.044268769599999994,2,0,3,0,0
2018D06007,large,136,0.35910614256,0.0141316142,0,1,1,0,0
2018D06008,large,124,0.37930046176,0.0328929304,1,0,4,0,0
2018D06008,large,106,0.24986722156,0.018518808,2,0,3,0,0
2018D06008,large,112,0.30271196295999997,0.0241626352,1,0,3,0,0
2018D06008,large,112,0.27903434416,0.019047916800000002,1,0,3,0,0
2018D06008,large,125,0.40445517596,0.0383162956,2,0,3,0,0
2018D06008,large,93,0.16748057216,0.0117506246,2,0,3,0,0
2018D06008,large,125,0.40392606715999996,0.0335763626,1,0,3,0,0
2018D06008,large,121,0.33201136276000004,0.0326724684,1,0,3,0,0
2018D06008,large,100,0.20246789156,0.0175708214,2,0,3,0,0
2018D06008,large,153,0.5134295425600001,0.0611120664,2,0,4,0,0
2018D06008,small,35,NA,NA,0,0,0,0,0
2018D06008,small,61,NA,NA,0,0,0,0,0
2018D06008,small,56,NA,NA,0,0,0,0,0
2018D06008,small,57,NA,NA,0,0,0,0,0
2018D06008,small,85,NA,NA,2,0,3,0,0
2018D06008,small,86,NA,NA,2,0,3,0,0
2018D06008,small,64,NA,NA,2,0,3,0,0
2018D06008,small,91,NA,NA,2,0,3,0,0
2018D06008,small,86,NA,NA,1,0,3,0,0
2018D06008,small,94,NA,NA,1,0,3,0,0
2018D06009,large,106,0.26377837376,0.017747191000000002,2,0,3,0,0
2018D06009,large,101,0.21413033136,0.0147489078,1,0,3,0,0
2018D06009,large,102,0.21419646996,0.0185408542,2,0,3,0,0
2018D06009,large,121,0.35423393236,0.0277561658,1,0,3,0,0
2018D06009,large,102,0.20939039835999998,0.0151457394,1,0,3,0,0
2018D06009,large,103,0.21562947296,0.012852934600000001,2,0,3,0,0
2018D06009,large,156,0.7206858687600001,0.0667558936,2,0,3,0,0
2018D06009,large,139,0.50798413116,0.045679726399999995,1,0,4,0,0
2018D06009,large,115,0.27757929496,0.0211202596,2,0,3,0,0
2018D06009,large,113,0.30299856356,0.022134384799999997,1,0,4,0,0
2018D06009,small,39,NA,NA,0,0,0,0,0
2018D06009,small,42,NA,NA,0,0,0,0,0
2018D06009,small,96,NA,NA,1,0,3,0,0
2018D06009,small,73,NA,NA,2,0,3,0,0
2018D06009,small,95,NA,NA,2,0,3,0,0
2018D06009,small,93,NA,NA,2,0,3,0,0
2018D06009,small,80,NA,NA,2,0,3,0,0
2018D06009,small,87,NA,NA,2,0,3,0,0
2018D06009,small,83,NA,NA,2,0,3,0,0
2018D06010,large,111,0.38410653336,0.0280868588,1,0,4,0,0
2018D06010,large,112,0.30074985116,0.0207675204,2,0,4,0,0
2018D06010,large,106,0.27184728296,0.022597355,2,0,3,0,0
2018D06010,large,103,0.26097850636000003,0.0204147812,1,0,3,0,0
2018D06010,large,103,0.22389679796,0.0204588736,2,0,3,0,0
2018D06010,large,108,0.31239024476000005,0.029696231400000002,2,0,3,0,0
2018D06010,large,120,0.38642138436,0.035780982600000004,2,0,3,1,0
2018D06010,large,98,0.21706247596,0.019753395200000003,1,0,3,0,0
2018D06010,small,57,NA,NA,0,0,0,0,0
2018D06010,small,55,NA,NA,0,0,0,0,0
2018D06010,small,57,NA,NA,0,0,0,0,0
2018D06010,small,54,NA,NA,0,0,0,0,0
2018D06010,small,64,NA,NA,0,0,0,0,0
2018D06010,small,52,NA,NA,0,0,0,0,0
2018D06010,small,60,NA,NA,0,0,0,0,0
2018D06010,small,58,NA,NA,1,0,3,0,0
2018D06010,small,58,NA,NA,1,0,3,0,0
2018D06010,small,61,NA,NA,1,0,3,0,0
2018D06011,small,52,NA,NA,0,0,0,0,0
2018D06011,small,57,NA,NA,0,0,0,0,0
2018D06011,small,53,NA,NA,0,0,0,0,0
2018D06011,small,58,NA,NA,0,0,0,0,0
2018D06011,small,54,NA,NA,0,0,0,0,0
2018D06011,small,82,NA,NA,2,0,3,0,0
2018D06011,small,101,NA,NA,2,0,3,0,0
2018D06011,small,81,NA,NA,2,0,3,0,0
2018D06011,small,60,NA,NA,1,0,3,0,0
2018D06011,small,60,NA,NA,1,0,3,0,0
2018D06011,large,164,0.8514198347599999,0.069225068,1,0,4,0,0
2018D06011,large,150,0.6870874599600001,0.067792065,2,0,3,0,0
2018D06011,large,113,0.32577228816,0.0318347128,2,0,3,0,0
2018D06011,large,158,0.64109908676,0.042769628,2,0,3,1,0
2018D06011,large,148,0.57804695476,0.0633166864,1,0,3,0,0
2018D06011,large,146,0.64220139676,0.0617734524,2,0,3,0,0
2018D06011,large,153,0.78424506336,0.085098332,1,0,3,1,0
2018D06011,large,101,0.22246379496000002,0.018629039,2,0,3,0,0
2018D06011,large,157,0.81733640956,0.0902350966,1,0,4,0,0
2018D06011,large,159,0.81325786256,0.06552130639999999,2,0,3,1,0
2018D06012,large,130,0.31000925516,0.0307324028,1,0,3,0,0
2018D06012,large,135,0.45930612156,0.0373242166,1,0,3,0,0
2018D06012,large,146,0.62732021176,0.0626332542,2,0,4,0,0
2018D06012,large,126,0.34984673856,0.023787849799999997,1,0,4,0,0
2018D06012,large,113,0.28414906256,0.0218698304,2,0,3,0,0
2018D06012,large,109,0.27610219956,0.0210982134,1,0,3,0,0
2018D06012,large,136,0.45679285476000003,0.0399697606,1,0,4,0,0
2018D06012,large,144,0.63675598536,0.049714181,1,0,4,0,0
2018D06012,large,108,0.25295368956000003,0.013183627600000001,1,0,3,0,0
2018D06012,large,110,0.26867263016,0.0184306232,1,0,3,0,0
2018D06012,small,43,NA,NA,0,0,0,0,0
2018D06012,small,35,NA,NA,0,0,0,0,0
2018D06012,small,93,NA,NA,1,0,3,0,0
2018D06012,small,102,NA,NA,1,0,3,0,0
2018D06012,small,78,NA,NA,1,0,3,0,0
2018D06012,small,89,NA,NA,2,0,3,0,0
2018D06012,small,83,NA,NA,2,0,3,0,0
2018D06012,small,89,NA,NA,2,0,3,0,0
2018D06012,small,88,NA,NA,2,0,3,0,0
2018D06012,small,89,NA,NA,2,0,3,0,0
2018D06013,large,148,0.46852143316,0.0412925326,1,0,3,0,0
2018D06013,large,159,0.8222747583600001,0.058797215400000005,2,0,3,1,0
2018D06013,large,175,0.91160596076,0.068012527,2,0,3,0,0
2018D06013,large,154,0.6157018643600001,0.058444476200000005,1,0,3,0,0
2018D06013,large,152,0.66649630916,0.0445994626,2,0,3,0,0
2018D06013,large,145,0.45494097396,0.042372796399999996,1,1,3,1,0
2018D06013,large,176,0.7665419647599999,0.0740531858,1,1,3,1,0
2018D06013,large,158,0.67128033456,0.0560193942,2,1,3,0,0
2018D06013,large,160,0.76332321956,0.060009756399999996,2,0,3,0,0
2018D06013,large,159,0.75842896316,0.0634269174,1,0,3,0,0
2018D06013,small,25,NA,NA,0,0,0,0,0
2018D06013,small,29,NA,NA,0,0,0,0,0
2018D06013,small,38,NA,NA,0,0,0,0,0
2018D06013,small,61,NA,NA,0,0,0,0,0
2018D06013,small,58,NA,NA,0,0,0,0,0
2018D06013,small,75,NA,NA,0,0,0,0,0
2018D06013,small,86,NA,NA,2,0,2,0,0
2018D06013,small,76,NA,NA,2,0,2,0,0
2018D06013,small,69,NA,NA,1,0,2,0,0
2018D06013,small,71,NA,NA,1,0,2,0,0
2018D06014,large,165,0.80320479536,0.0658740456,2,1,3,0,0
2018D06014,large,128,0.37220158536000003,0.0382722032,2,0,3,0,0
2018D06014,large,148,0.51523733096,0.0341495638,2,1,3,0,0
2018D06014,large,109,0.23659540916,0.0140434294,1,0,3,0,0
2018D06014,large,159,0.65121829256,0.047774115400000004,1,0,3,0,0
2018D06014,large,138,0.47068196075999996,0.0317024356,1,0,3,0,0
2018D06014,large,162,0.76568216296,0.0621923302,2,0,3,0,0
2018D06014,large,180,0.84436505076,0.0733697536,2,0,3,0,0
2018D06014,large,161,0.80842974476,0.058201968,1,0,3,0,0
2018D06014,large,138,0.45923998296,0.044268769599999994,1,0,3,0,0
2018D06014,small,74,NA,NA,0,0,0,0,0
2018D06014,small,41,NA,NA,0,0,0,0,0
2018D06014,small,38,NA,NA,0,0,0,0,0
2018D06014,small,40,NA,NA,0,0,0,0,0
2018D06014,small,38,NA,NA,0,0,0,0,0
2018D06014,small,40,NA,NA,0,0,0,0,0
2018D06014,small,56,NA,NA,1,0,2,0,0
2018D06014,small,61,NA,NA,1,0,2,0,0
2018D06014,small,77,NA,NA,1,0,2,0,0
2018D06014,small,73,NA,NA,1,0,2,0,0
2018D06015,large,147,0.6044142099600001,0.0410500244,1,0,3,0,0
2018D06015,large,154,0.69054871336,0.050155105,2,0,3,0,0
2018D06015,large,138,0.49958452896,0.0422405192,1,0,3,0,0
2018D06015,large,153,0.5941693408200001,0.0578271826,2,0,3,0,0
2018D06015,large,156,0.64310529096,0.056085532800000004,2,0,3,0,0
2018D06015,large,143,0.55209857736,0.0429239514,1,0,3,0,0
2018D06015,large,130,0.39962705816,0.0332677158,1,0,4,0,0
2018D06015,large,140,0.5559346161600001,0.0377430944,1,0,3,0,0
2018D06015,large,158,0.71887808036,0.0561516714,2,0,3,0,0
2018D06015,large,152,0.58311758076,0.0445553702,1,0,3,0,0
2018D06015,small,60,NA,NA,0,0,0,0,0
2018D06015,small,68,NA,NA,0,0,0,0,0
2018D06015,small,76,NA,NA,0,0,0,0,0
2018D06015,small,38,NA,NA,0,0,0,0,0
2018D06015,small,42,NA,NA,0,0,0,0,0
2018D06015,small,40,NA,NA,0,0,0,0,0
2018D06015,small,43,NA,NA,0,0,0,0,0
2018D06015,small,37,NA,NA,0,0,0,0,0
2018D06015,small,40,NA,NA,0,0,0,0,0
2018D06015,small,35,NA,NA,0,0,0,0,0
2018D06016,large,150,0.62328575716,0.037368308999999995,1,1,4,0,0
2018D06016,large,169,0.68885115596,0.0505519366,1,1,4,0,0
2018D06016,large,153,0.6815318175599999,0.050331474599999995,2,0,3,0,0
2018D06016,large,158,0.71554910416,0.0661606462,1,0,4,0,0
2018D06016,large,145,0.50544881816,0.030313525,2,0,3,0,0
2018D06016,large,142,0.6313987587600001,0.039572929,2,0,4,0,0
2018D06016,large,108,0.23505217516,0.0135143206,1,0,3,0,0
2018D06016,large,157,0.75247648916,0.056791011200000005,2,0,4,0,0
2018D06016,large,161,0.74323913136,0.0636253332,2,0,3,0,1
2018D06016,large,153,0.62899572296,0.0310410496,2,1,4,0,0
2018D06016,small,78,NA,NA,1,0,2,0,0
2018D06016,small,80,NA,NA,1,0,2,0,0
2018D06016,small,79,NA,NA,1,0,2,0,0
2018D06016,small,70,NA,NA,1,0,2,0,0
2018D06016,small,73,NA,NA,1,0,2,0,0
2018D06016,small,79,NA,NA,1,0,2,0,0
2018D06016,small,75,NA,NA,1,0,2,0,0
2018D06016,small,75,NA,NA,1,0,2,0,0
2018D06016,small,42,NA,NA,0,0,0,0,0
2018D06016,small,81,NA,NA,1,0,2,0,0
2018D06017,large,138,0.55057738956,0.0504417056,1,0,3,0,0
2018D06017,large,152,0.67606435996,0.0665574778,1,0,4,1,0
2018D06017,large,105,0.23611039276,0.0211202596,1,0,3,0,0
2018D06017,large,153,0.64866093336,0.058135829400000005,2,0,4,0,0
2018D06017,large,151,0.67822488756,0.0621923302,1,0,4,0,0
2018D06017,large,115,0.23560333015999999,0.035428243400000003,2,0,3,0,0
2018D06017,large,118,0.34144713635999996,0.030048970600000002,1,0,3,0,0
2018D06017,large,124,0.40412448296,0.0321654058,2,0,3,0,0
2018D06017,large,163,0.87209917036,0.0688723288,2,0,3,0,0
2018D06017,large,166,0.97606904956,0.0954159536,2,0,4,0,0
2018D06017,small,75,NA,NA,2,0,3,0,0
2018D06017,small,80,NA,NA,2,0,3,0,0
2018D06017,small,74,NA,NA,2,0,3,0,0
2018D06017,small,82,NA,NA,2,0,3,0,0
2018D06017,small,75,NA,NA,1,0,3,0,0
2018D06017,small,75,NA,NA,1,0,3,0,0
2018D06017,small,39,NA,NA,0,0,0,0,0
2018D06017,small,47,NA,NA,0,0,0,0,0
2018D06018,large,115,0.33245228676,0.0207013818,1,0,4,0,0
2018D06018,large,148,0.5655467593600001,0.0614868518,1,0,4,0,0
2018D06018,large,117,0.32473611676,0.0250665294,2,0,3,0,0
2018D06018,large,135,0.45562440616,0.03637623,1,0,4,0,0
2018D06018,large,116,0.33935274736,0.024405143400000003,2,0,3,0,0
2018D06018,large,138,0.47154176256,0.0381840184,2,0,3,0,0
2018D06018,large,111,0.28203262736,0.0223989392,2,0,3,0,0
2018D06018,large,147,0.55492049096,0.0579153674,2,0,3,0,0
2018D06018,large,119,0.35348436156,0.021076167200000002,1,0,3,0,0
2018D06018,large,105,0.22671871155999998,0.017416498000000002,2,0,3,0,0
2018D06018,small,43,NA,NA,0,0,0,0,0
2018D06018,small,48,NA,NA,0,0,0,0,0
2018D06018,small,51,NA,NA,0,0,0,0,0
2018D06018,small,48,NA,NA,0,0,0,0,0
2018D06018,small,94,NA,NA,1,0,3,0,0
2018D06018,small,86,NA,NA,1,0,3,0,0
2018D06018,small,84,NA,NA,2,0,3,0,0
2018D06018,small,80,NA,NA,2,0,3,0,0
2018D06018,small,83,NA,NA,2,0,3,0,0
2018D06018,small,95,NA,NA,2,0,3,0,0
2018D06020,large,159,0.8417239160000001,0.07295087580000001,2,0,3,0,0
2018D06020,large,121,0.29780006960000005,0.0244492358,2,0,3,0,0
2018D06020,large,154,0.7039351660000001,0.0592822318,2,0,4,0,0
2018D06020,large,182,1.19150451596,0.10339667799999999,2,1,4,0,0
2018D06020,large,160,0.67787214836,0.049405534200000004,2,0,3,0,1
2018D06020,large,136,0.45644011556,0.036045537,2,0,3,0,0
2018D06020,large,158,0.73009959616,0.0556005164,2,0,3,0,0
2018D06020,large,118,0.28531751116000004,0.016380326599999998,1,0,3,0,0
2018D06020,large,106,0.22182445516,0.0138009212,1,0,3,0,0
2018D06020,large,125,0.40326468116,0.0303576174,1,0,3,0,0
2018D06020,small,87,NA,NA,2,0,3,0,0
2018D06020,small,83,NA,NA,2,0,3,0,0
2018D06020,small,86,NA,NA,2,0,3,0,0
2018D06020,small,85,NA,NA,2,0,3,0,0
2018D06020,small,81,NA,NA,2,0,3,0,0
2018D06020,small,35,NA,NA,0,0,0,0,0
2018D06020,small,46,NA,NA,0,0,0,0,0
2018D06020,small,50,NA,NA,0,0,0,0,0
2018D06020,small,45,NA,NA,0,0,0,0,0
2018D06020,small,72,NA,NA,1,0,3,0,0
2018D06021,large,125,0.3644898246,0.0281529974,2,0,3,0,0
2018D06021,large,164,0.6661920716,0.055710747399999996,2,0,3,0,0
2018D06021,large,133,0.39769140179999996,0.029299399799999997,1,0,3,0,0
2018D06021,large,147,0.5577247676,0.04299009,2,0,3,0,0
2018D06021,large,144,0.4995448458,0.0395288366,1,0,4,0,0
2018D06021,large,139,0.566146416,0.0375226324,2,0,3,0,0
2018D06021,large,111,0.2513928186,0.018077884,2,0,3,0,0
2018D06021,large,114,0.2586460184,0.0147930002,1,0,3,0,0
2018D06021,large,124,0.29429472380000005,0.0252869914,2,0,3,0,0
2018D06021,large,143,0.500889664,0.0478843464,2,0,3,0,0
2018D06021,small,79,NA,NA,1,0,3,0,0
2018D06021,small,78,NA,NA,1,0,3,0,0
2018D06021,small,82,NA,NA,1,0,3,0,0
2018D06021,small,81,NA,NA,1,0,3,0,0
2018D06021,small,76,NA,NA,1,0,3,0,0
2018D06021,small,44,NA,NA,0,0,0,0,0
2018D06021,small,70,NA,NA,0,0,0,0,0
2018D06021,small,57,NA,NA,0,0,0,0,0
2018D06021,small,39,NA,NA,0,0,0,0,0
2018D06021,small,31,NA,NA,0,0,0,0,0
2018D06022,large,105,0.226524705,0.0152339242,2,0,3,0,0
2018D06022,large,128,0.36647398259999997,0.029211215,2,0,3,0,0
2018D06022,large,160,0.8352643794,0.057187842800000006,2,0,3,0,0
2018D06022,large,159,0.7050815684,0.06411034959999999,2,0,4,0,0
2018D06022,large,179,0.8073538901999999,0.0764782678,2,1,3,0,0
2018D06022,large,162,0.9068483907999999,0.058091737000000004,2,1,3,0,0
2018D06022,large,133,0.4739271614,0.0322756368,2,0,3,0,0
2018D06022,large,159,0.6877091628,0.0527565566,2,0,3,0,0
2018D06022,large,167,0.651575441,0.0463190662,1,1,3,0,0
2018D06022,small,74,NA,NA,1,0,3,0,0
2018D06022,small,79,NA,NA,1,0,3,0,0
2018D06022,small,82,NA,NA,1,0,3,0,0
2018D06022,small,81,NA,NA,1,0,3,0,0
2018D06022,small,80,NA,NA,2,0,3,0,0
2018D06022,small,34,NA,NA,0,0,0,0,0
2018D06022,small,44,NA,NA,0,0,0,0,0
2018D06022,small,43,NA,NA,0,0,0,0,0
2018D06022,small,43,NA,NA,0,0,0,0,0
2018D06022,small,77,NA,NA,0,0,0,0,0
2018D06023,large,177,0.8829282638,0.058951538799999995,2,1,3,0,0
2018D06023,large,110,0.27626093220000003,0.020282504,1,0,3,0,0
2018D06023,large,130,0.3900413704,0.023920127,2,0,3,0,0
2018D06023,large,161,0.8173408188,0.062170284,2,0,3,0,0
2018D06023,large,157,0.7289355568,0.050177151200000006,1,0,3,0,0
2018D06023,large,109,0.2363132178,0.018893593400000002,2,0,3,0,0
2018D06023,large,163,0.805568148,0.0587751692,1,1,3,0,0
2018D06023,large,158,0.7107253956,0.0544100216,2,0,3,0,0
2018D06023,large,100,0.1914492008,0.011023100000000001,2,0,3,0,0
2018D06023,large,153,0.6623339866,0.0461426966,2,0,3,0,0
2018D06023,small,44,NA,NA,0,0,0,0,0
2018D06023,small,32,NA,NA,0,0,0,0,0
2018D06023,small,40,NA,NA,0,0,0,0,0
2018D06023,small,77,NA,NA,1,0,3,0,0
2018D06023,small,72,NA,NA,1,0,3,0,0
2018D06023,small,77,NA,NA,1,0,3,0,0
2018D06023,small,72,NA,NA,1,0,3,0,0
2018D06023,small,75,NA,NA,1,0,3,0,0
2018D06023,small,72,NA,NA,1,0,3,0,0
2018D06023,small,76,NA,NA,1,0,3,0,0
2018D06024,large,138,0.47440776856,0.03086468,1,0,3,0,0
2018D06024,large,172,0.6616020527600001,0.0418436876,1,1,3,0,0
2018D06024,large,113,0.25304187436000003,0.020547058400000002,1,0,3,0,0
2018D06024,large,140,0.46036433916,0.039154051200000005,2,0,3,0,0
2018D06024,large,154,0.64777908536,0.0476638844,2,0,4,0,0
2018D06024,large,134,0.46049661636,0.0399256682,1,0,3,0,0
2018D06024,large,141,0.53463798696,0.0359132598,1,0,4,0,0
2018D06024,large,150,0.6308740592000001,0.0602081722,2,0,3,0,0
2018D06024,large,144,0.4565988482,0.0323858678,2,0,3,0,0
2018D06024,large,104,0.1878115778,0.013426135799999999,2,0,3,0,0
2018D06024,small,97,NA,NA,1,0,3,0,0
2018D06024,small,63,NA,NA,1,0,3,0,0
2018D06024,small,68,NA,NA,1,0,3,0,0
2018D06024,small,69,NA,NA,1,0,3,0,0
2018D06024,small,25,NA,NA,0,0,0,0,0
2018D06024,small,27,NA,NA,0,0,0,0,0
2018D06024,small,26,NA,NA,0,0,0,0,0
2018D06024,small,39,NA,NA,0,0,0,0,0
2018D06024,small,26,NA,NA,0,0,0,0,0
2018D06024,small,29,NA,NA,0,0,0,0,0
2018D06025,large,122,0.35384151,0.0250665294,1,0,3,0,0
2018D06025,large,130,0.4005574078,0.030952864799999997,2,0,3,0,0
2018D06025,large,146,0.519849396,0.0375226324,1,0,4,0,0
2018D06025,large,138,0.423507502,0.037258078,2,0,3,0,0
2018D06025,large,144,0.4595750852,0.032804745600000004,2,0,3,0,0
2018D06025,large,143,0.5209076136,0.031856759,2,0,3,0,0
2018D06025,large,160,0.6461079834,0.0632285016,2,0,3,0,0
2018D06025,large,120,0.2703525506,0.017923560600000003,2,0,3,0,0
2018D06025,large,116,0.3178400654,0.022663493599999997,2,0,3,0,0
2018D06025,large,135,0.43688954539999997,0.0329811152,2,0,3,0,0
2018D06025,small,60,NA,NA,0,0,0,0,0
2018D06025,small,66,NA,NA,0,0,0,0,0
2018D06025,small,60,NA,NA,0,0,0,0,0
2018D06025,small,59,NA,NA,0,0,0,0,0
2018D06025,small,55,NA,NA,0,0,0,0,0
2018D06025,small,27,NA,NA,0,0,0,0,0
2018D06025,small,71,NA,NA,1,0,3,0,0
2018D06025,small,64,NA,NA,1,0,3,0,0
