tow_id,size,sh,rwt_lb,mwt_lb,sex,weak,gonad,worm,mud
2017D06020,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,96,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,106,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,85,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,40,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,51,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,55,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06024,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,101,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,82,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,51,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,46,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,37,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,51,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,75,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,46,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,38,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06025,small,46,NA,NA,NA,NA,NA,NA,NA
2017D06026,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06026,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06026,small,69,NA,NA,NA,NA,NA,NA,NA
2017D06026,small,39,NA,NA,NA,NA,NA,NA,NA
2017D06026,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06026,small,26,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,95,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,77,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,63,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,83,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,89,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,32,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,95,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,67,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,56,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06027,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,81,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,99,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,87,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,107,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,84,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06028,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,89,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,73,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,93,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,75,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,84,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,41,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,46,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,34,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,90,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,46,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,38,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06029,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,68,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,91,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,81,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,75,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,37,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,46,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,97,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,90,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,49,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,37,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,39,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,37,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,39,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,73,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06030,small,NA,NA,NA,NA,NA,NA,NA,NA
2017D06033,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06033,small,32,NA,NA,NA,NA,NA,NA,NA
2017D06033,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06033,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06035,small,40,NA,NA,NA,NA,NA,NA,NA
2017D06035,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06035,small,37,NA,NA,NA,NA,NA,NA,NA
2017D06035,small,25,NA,NA,NA,NA,NA,NA,NA
2017D06035,small,91,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,73,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,40,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,98,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,95,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,84,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,91,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,102,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,77,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,46,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,67,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,79,NA,NA,NA,NA,NA,NA,NA
2017D06039,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06040,small,110,NA,NA,NA,NA,NA,NA,NA
2017D06040,small,92,NA,NA,NA,NA,NA,NA,NA
2017D06040,small,51,NA,NA,NA,NA,NA,NA,NA
2017D06040,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06040,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06040,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06040,small,78,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,63,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,93,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,89,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,96,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,94,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,56,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,92,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,67,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,67,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,63,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,68,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06043,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,94,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,104,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,98,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,89,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,63,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,113,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,55,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,65,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,51,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,55,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,67,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,56,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,56,NA,NA,NA,NA,NA,NA,NA
2017D06044,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,95,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,88,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,84,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,87,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,92,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,90,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,92,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,97,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,93,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,81,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,87,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,81,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,96,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,94,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,77,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,87,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,91,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06045,small,40,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,97,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,94,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,63,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,96,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,89,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,108,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,103,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,98,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,56,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,90,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,63,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,89,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,62,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,69,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,97,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,88,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,57,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,61,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,90,NA,NA,NA,NA,NA,NA,NA
2017D06046,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,88,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,38,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,79,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06047,small,41,NA,NA,NA,NA,NA,NA,NA
2017D06049,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06049,small,51,NA,NA,NA,NA,NA,NA,NA
2017D06049,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06049,small,40,NA,NA,NA,NA,NA,NA,NA
2017D06049,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,107,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,101,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,93,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,40,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,42,NA,NA,NA,NA,NA,NA,NA
2017D06052,small,49,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,69,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,82,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,89,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,80,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,103,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,79,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,99,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,76,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,99,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,100,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,85,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,81,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,65,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,49,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,99,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,99,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,50,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,108,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,47,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,74,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,82,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,44,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,84,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,49,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,72,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,81,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,70,NA,NA,NA,NA,NA,NA,NA
2017D06053,small,54,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,100,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,100,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,79,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,97,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,21,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,75,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,67,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,65,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,68,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,52,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,101,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,105,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,68,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,23,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,16,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,69,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,55,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,20,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,19,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,19,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,23,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,20,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,20,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,23,NA,NA,NA,NA,NA,NA,NA
2017D06056,small,23,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,106,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,60,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,45,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,73,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,70,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,71,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,59,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,48,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,23,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,27,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,43,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,64,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,28,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,24,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,21,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,27,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,18,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,23,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,23,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,21,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,21,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,22,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,15,NA,NA,NA,NA,NA,NA,NA
2017D06057,small,25,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,99,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,65,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,69,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,103,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,95,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,77,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,84,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,100,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,93,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,91,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,105,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,110,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,91,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,86,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,36,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,107,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,102,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,105,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,87,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,102,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,90,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,103,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,102,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,99,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,85,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,53,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,58,NA,NA,NA,NA,NA,NA,NA
2017D06058,small,65,NA,NA,NA,NA,NA,NA,NA
2017D06059,small,74,NA,NA,NA,NA,NA,NA,NA
2017D06059,small,26,NA,NA,NA,NA,NA,NA,NA
2017D06059,small,21,NA,NA,NA,NA,NA,NA,NA
2017D06059,small,26,NA,NA,NA,NA,NA,NA,NA
2017D06059,small,24,NA,NA,NA,NA,NA,NA,NA
2017D06059,small,25,NA,NA,NA,NA,NA,NA,NA
2017D06059,small,28,NA,NA,NA,NA,NA,NA,NA
