tow_id,Bed,area_swept
2017D08091,YAK4,0.0017511179000000003
2017D08092,YAK4,0.0018079963160000001
2017D08096,YAK4,0.0017676942717
2017D08097,YAK4,0.0017535404992
2017D08098,YAK4,0.0018887189013
2017D08099,YAK4,0.0017379516000000002
2017D08100,YAK4,0.0017950143442
2017D08101,YAK5,0.0017513417271000002
2017D08102,YAK5,0.0017670359567000002
2017D08104,YAK5,0.0017262994245000002
2017D08105,YAK5,0.0018417283766
2017D08106,YAK5,0.0018902593584000003
2017D08107,YAK5,0.0018300498685
2017D08108,YAK5,0.0017116190000000002
2017D08109,YAK5,0.0017460752071000003
2017D08110,YAK5,0.0018068903468000002
2017D08111,YAK5,0.0017875358858000002
2017D08112,YAK5,0.0016721201
2017D08113,YAK5,0.0017919597626
2017D08114,YAK5,0.0016852864000000002
2017D08115,YAK5,0.0017779113205
