shell_id,tow,samp_grp,rcode,shell_num,whole_wt,sex,gonad,meat_condition,size,mud_blister,shell_worm,damage,shell_retained,meat_weight,samptime
603,19010038,1,74120,4,138,2,3,0,115.00,0,0,0,1,11,2019-05-09 13:55:52
604,19010038,1,74120,5,108,1,3,0,113.00,0,0,0,1,10,2019-05-09 13:55:55
605,19010038,1,74120,6,117,2,3,0,108.00,0,1,6,1,8,2019-05-09 13:56:03
606,19010038,1,74120,7,134,1,3,0,119.00,0,0,12,1,13,2019-05-09 13:56:05
607,19010038,1,74120,8,99,2,3,0,106.00,0,0,0,1,7,2019-05-09 13:56:08
608,19010038,1,74120,9,154,1,2,0,122.00,0,0,0,1,11,2019-05-09 13:56:12
609,19010038,1,74120,10,122,1,3,0,112.00,0,0,0,1,9,2019-05-09 13:56:17
610,19010038,2,74120,11,,1,3,0,98.00,0,0,0,1,,2019-05-09 13:56:20
611,19010038,2,74120,12,,1,2,0,71.00,0,0,0,1,,2019-05-09 14:06:25
612,19010038,2,74120,13,,1,2,0,99.00,0,0,0,1,,2019-05-09 14:06:44
613,19010038,2,74120,14,,2,3,0,89.00,0,0,0,1,,2019-05-09 14:06:56
614,19010038,2,74120,15,,2,3,0,98.00,0,0,0,1,,2019-05-09 14:07:13
615,19010038,2,74120,16,,2,3,0,99.00,0,0,0,1,,2019-05-09 14:07:16
616,19010038,2,74120,17,,2,3,0,98.00,0,0,0,1,,2019-05-09 14:07:32
617,19010038,2,74120,18,,0,0,0,53.00,0,0,0,1,,2019-05-09 14:07:35
618,19010038,2,74120,19,,0,0,0,27.00,0,0,0,1,,2019-05-09 14:07:55
619,19010038,2,74120,20,,0,0,0,28.00,0,0,0,1,,2019-05-09 14:07:58
620,19010039,1,74120,1,213,1,3,0,130.00,0,1,0,1,16,2019-05-09 14:08:09
621,19010039,1,74120,2,187,1,3,0,126.00,0,0,0,1,16,2019-05-09 14:29:17
622,19010039,1,74120,3,240,2,3,0,130.00,0,1,0,1,20,2019-05-09 14:29:30
623,19010039,1,74120,4,134,1,3,0,112.00,0,0,0,1,12,2019-05-09 14:29:36
624,19010039,1,74120,5,202,2,3,0,129.00,0,0,6,1,17,2019-05-09 14:29:38
625,19010039,1,74120,6,167,1,3,0,120.00,0,0,0,1,14,2019-05-09 14:29:42
626,19010039,1,74120,7,193,2,3,0,127.00,0,1,0,1,18,2019-05-09 14:29:45
627,19010039,1,74120,8,157,1,3,0,122.00,0,0,0,1,14,2019-05-09 14:29:50
628,19010039,1,74120,9,131,2,3,0,112.00,0,0,0,1,10,2019-05-09 14:29:52
629,19010039,1,74120,10,93,2,3,0,100.00,0,0,0,1,8,2019-05-09 14:29:56
630,19010039,2,74120,11,,1,3,0,88.00,0,0,0,1,,2019-05-09 14:36:56
631,19010039,2,74120,12,,1,3,0,71.00,0,0,0,1,,2019-05-09 14:41:58
632,19010039,2,74120,13,,1,3,0,78.00,0,0,0,1,,2019-05-09 14:42:12
633,19010039,2,74120,14,,2,3,0,73.00,0,0,0,1,,2019-05-09 14:42:16
634,19010039,2,74120,15,,2,3,0,79.00,0,0,0,1,,2019-05-09 14:42:32
635,19010039,2,74120,16,,2,3,0,81.00,0,0,0,1,,2019-05-09 14:42:36
636,19010039,2,74120,17,,0,0,0,43.00,0,0,0,1,,2019-05-09 14:42:46
637,19010039,2,74120,18,,0,0,0,31.00,0,0,0,1,,2019-05-09 14:43:05
638,19010039,2,74120,19,,0,0,0,28.00,0,0,0,1,,2019-05-09 14:43:08
639,19010039,2,74120,20,,0,0,0,27.00,0,0,0,1,,2019-05-09 14:43:11
640,19010041,1,74120,1,114,1,2,0,107.00,0,1,0,1,8,2019-05-09 15:45:37
641,19010041,1,74120,2,121,1,2,0,106.00,0,0,0,1,9,2019-05-09 15:45:49
642,19010041,1,74120,3,106,1,3,0,109.00,0,1,0,1,9,2019-05-09 15:45:49
643,19010041,1,74120,4,85,1,2,0,99.00,0,0,0,1,6,2019-05-09 15:45:49
644,19010041,1,74120,5,116,1,2,0,111.00,0,0,0,1,8,2019-05-09 15:45:49
645,19010041,1,74120,6,124,1,2,0,115.00,0,0,0,1,8,2019-05-09 15:45:50
646,19010041,1,74120,7,81,1,2,0,104.00,0,0,0,1,6,2019-05-09 15:45:50
647,19010041,1,74120,8,83,1,2,0,104.00,0,0,0,1,6,2019-05-09 15:45:50
648,19010041,1,74120,9,143,2,3,0,116.00,0,0,0,1,10,2019-05-09 15:45:50
649,19010041,1,74120,10,85,1,2,0,99.00,0,0,0,1,6,2019-05-09 15:45:51
650,19010041,2,74120,11,,1,2,0,96.00,0,0,0,1,,2019-05-09 16:03:10
651,19010041,2,74120,12,,1,2,0,94.00,0,0,0,1,,2019-05-09 16:07:55
652,19010041,2,74120,13,,1,2,0,96.00,0,0,0,1,,2019-05-09 16:08:18
653,19010041,2,74120,14,,1,2,0,94.00,0,0,0,1,,2019-05-09 16:08:43
654,19010041,2,74120,15,,1,3,0,97.00,0,0,0,1,,2019-05-09 16:09:07
655,19010041,2,74120,16,,1,3,0,99.00,0,0,0,1,,2019-05-09 16:09:31
656,19010041,2,74120,17,,1,3,0,79.00,0,0,0,1,,2019-05-09 16:09:55
657,19010041,2,74120,18,,2,3,0,97.00,0,1,0,1,,2019-05-09 16:10:19
658,19010041,2,74120,19,,2,3,0,93.00,0,0,0,1,,2019-05-09 16:11:01
659,19010041,2,74120,20,,2,3,0,89.00,0,0,0,1,,2019-05-09 16:11:25
660,19010042,1,74120,1,149,1,2,0,118.00,0,0,0,1,14,2019-05-09 16:11:48
661,19010042,1,74120,2,142,2,3,0,119.00,1,0,0,1,12,2019-05-09 16:12:26
662,19010042,1,74120,3,154,1,3,0,124.00,0,0,21,1,15,2019-05-09 16:12:27
663,19010042,1,74120,4,119,1,3,0,109.00,0,0,0,1,10,2019-05-09 16:12:27
664,19010042,1,74120,5,120,2,3,0,108.00,0,0,0,1,9,2019-05-09 16:12:27
665,19010042,1,74120,6,108,1,3,0,111.00,1,0,0,1,10,2019-05-09 16:12:27
666,19010042,1,74120,7,110,1,3,0,109.00,0,0,0,1,7,2019-05-09 16:12:28
667,19010042,1,74120,8,181,1,3,0,128.00,0,0,0,1,9,2019-05-09 16:12:28
668,19010042,1,74120,9,122,2,3,0,113.00,0,0,0,1,13,2019-05-09 16:12:28
669,19010042,1,74120,10,104,2,3,0,106.00,0,0,0,1,9,2019-05-09 16:12:28
670,19010042,2,74120,11,,0,0,0,46.00,0,0,0,1,,2019-05-09 16:41:57
671,19010042,2,74120,12,,0,0,0,49.00,0,0,0,1,,2019-05-09 16:42:30
672,19010042,2,74120,13,,1,0,0,64.00,0,0,0,1,,2019-05-09 16:42:52
673,19010042,2,74120,14,,1,0,0,63.00,0,0,0,1,,2019-05-09 16:43:20
674,19010042,2,74120,15,,1,0,0,62.00,0,0,0,1,,2019-05-09 16:43:35
675,19010042,2,74120,16,,1,2,0,95.00,0,0,0,1,,2019-05-09 16:44:04
676,19010042,2,74120,17,,1,3,0,97.00,0,0,0,1,,2019-05-09 16:44:30
677,19010042,2,74120,18,,2,3,0,86.00,0,0,0,1,,2019-05-09 16:45:02
678,19010042,2,74120,19,,2,3,0,94.00,0,0,0,1,,2019-05-09 16:45:25
679,19010043,1,74120,1,204,2,3,0,124.00,0,0,0,1,19,2019-05-09 16:46:58
680,19010043,1,74120,2,112,1,3,0,106.00,0,0,0,1,8,2019-05-09 16:47:17
681,19010043,1,74120,3,84,2,3,0,101.00,0,0,0,1,8,2019-05-09 17:07:24
682,19010043,1,74120,4,150,1,3,0,114.00,0,0,0,1,11,2019-05-09 17:07:27
683,19010043,1,74120,5,104,1,3,0,105.00,0,0,0,1,17,2019-05-09 17:07:32
684,19010043,1,74120,6,212,2,3,0,127.00,0,0,0,1,20,2019-05-09 17:07:36
685,19010043,1,74120,7,195,2,3,0,125.00,0,0,0,1,16,2019-05-09 17:07:41
686,19010043,1,74120,8,127,2,3,0,110.00,0,0,0,1,10,2019-05-09 17:07:46
687,19010043,1,74120,9,132,1,3,0,111.00,0,0,0,1,11,2019-05-09 17:07:53
688,19010043,1,74120,10,122,2,3,0,109.00,0,0,0,1,12,2019-05-09 17:07:57
689,19010043,2,74120,11,,1,0,0,40.00,0,0,0,1,,2019-05-09 17:19:36
690,19010043,2,74120,12,,1,0,0,55.00,0,0,0,1,,2019-05-09 17:23:12
691,19010043,2,74120,13,,0,0,0,33.00,0,0,0,1,,2019-05-09 17:23:44
692,19010043,2,74120,14,,0,0,0,33.00,0,0,0,1,,2019-05-09 17:24:09
693,19010043,2,74120,15,,0,0,0,33.00,0,0,0,1,,2019-05-09 17:24:23
694,19010043,2,74120,16,,0,0,0,30.00,0,0,0,1,,2019-05-09 17:24:37
695,19010043,2,74120,17,,1,3,0,69.00,0,0,0,1,,2019-05-09 17:24:52
696,19010043,2,74120,18,,1,3,0,94.00,0,0,2,1,,2019-05-09 17:25:19
697,19010043,2,74120,19,,2,3,0,79.00,0,0,0,1,,2019-05-09 17:25:59
698,19010043,2,74120,20,,2,3,0,75.00,0,0,0,1,,2019-05-09 17:26:16
699,19010045,1,74120,1,194,1,3,0,127.00,0,1,0,1,14,2019-05-09 17:26:49
700,19010045,1,74120,2,217,2,3,0,136.00,0,0,0,1,15,2019-05-09 19:31:57
701,19010045,1,74120,3,188,1,3,0,123.00,1,0,0,1,13,2019-05-09 19:32:03
702,19010045,1,74120,4,169,1,3,0,121.00,0,1,0,1,13,2019-05-09 19:32:08
703,19010045,1,74120,5,211,1,3,0,133.00,1,0,0,1,14,2019-05-09 19:32:12
704,19010045,1,74120,6,122,2,3,0,109.00,0,0,0,1,8,2019-05-09 19:32:16
705,19010045,1,74120,7,174,2,3,0,130.00,0,0,6,1,11,2019-05-09 19:32:20
706,19010045,1,74120,8,251,2,3,0,136.00,0,0,1,1,17,2019-05-09 19:32:26
707,19010045,1,74120,9,151,1,3,0,117.00,0,1,0,1,9,2019-05-09 19:32:30
708,19010045,1,74120,10,91,1,3,0,100.00,0,0,0,1,6,2019-05-09 19:32:33
709,19010045,2,74120,11,,1,3,0,81.00,0,0,0,1,,2019-05-09 19:45:22
710,19010045,2,74120,12,,0,0,0,37.00,0,0,0,1,,2019-05-09 19:46:13
711,19010045,2,74120,13,,0,0,0,32.00,0,0,0,1,,2019-05-09 19:46:52
712,19010045,2,74120,14,,0,0,0,31.00,0,0,0,1,,2019-05-09 19:46:55
713,19010045,2,74120,15,,0,0,0,30.00,0,0,0,1,,2019-05-09 19:47:10
714,19010045,2,74120,16,,0,0,0,26.00,0,0,0,1,,2019-05-09 19:47:15
715,19010045,2,74120,17,,0,0,0,30.00,0,0,0,1,,2019-05-09 19:47:27
716,19010045,2,74120,18,,0,0,0,27.00,0,0,0,1,,2019-05-09 19:47:48
717,19010046,1,74120,1,230,1,3,0,140.00,1,0,1,1,14,2019-05-09 19:48:40
718,19010046,1,74120,2,206,1,3,0,127.00,1,0,0,1,14,2019-05-09 20:01:32
719,19010046,1,74120,3,261,1,3,0,136.00,1,0,0,1,17,2019-05-09 20:01:37
720,19010046,1,74120,4,192,1,3,0,130.00,1,0,0,1,13,2019-05-09 20:01:41
721,19010046,1,74120,5,213,2,3,0,133.00,1,1,1,1,15,2019-05-09 20:01:45
722,19010046,1,74120,6,136,2,3,0,112.00,0,0,0,1,8,2019-05-09 20:01:53
723,19010046,1,74120,7,222,1,3,0,131.00,0,1,0,1,16,2019-05-09 20:01:57
724,19010046,1,74120,8,205,1,3,0,130.00,0,1,13,1,12,2019-05-09 20:02:02
725,19010046,1,74120,9,213,1,3,0,131.00,0,1,0,1,11,2019-05-09 20:02:07
726,19010046,1,74120,10,231,1,3,0,131.00,1,0,0,1,12,2019-05-09 20:02:11
727,19010047,1,74120,1,248,1,3,0,134.00,0,1,1,1,14,2019-05-09 20:16:30
728,19010047,1,74120,2,151,1,3,0,118.00,0,1,1,1,10,2019-05-09 20:25:40
729,19010047,1,74120,3,102,1,3,0,104.00,0,1,0,1,8,2019-05-09 20:25:48
730,19010047,1,74120,4,227,1,3,0,131.00,0,1,6,1,16,2019-05-09 20:25:56
731,19010047,1,74120,5,198,1,3,0,135.00,0,1,1,1,13,2019-05-09 20:26:01
732,19010047,1,74120,6,218,2,3,0,130.00,0,1,1,1,16,2019-05-09 20:26:05
733,19010049,2,74120,11,,2,3,0,84.00,0,0,0,1,,2019-05-10 07:31:54
734,19010050,1,74120,1,135,2,3,0,110.00,0,1,0,1,9,2019-05-10 08:43:32
735,19010050,1,74120,2,110,1,3,0,106.00,0,0,0,1,7,2019-05-10 08:43:52
736,19010050,1,74120,3,97,1,3,0,100.00,0,0,0,1,7,2019-05-10 08:44:00
737,19010050,1,74120,4,164,1,3,0,113.00,0,0,0,1,10,2019-05-10 08:44:10
738,19010050,1,74120,5,137,2,3,0,110.00,0,0,0,1,9,2019-05-10 08:44:15
739,19010050,1,74120,6,98,2,3,0,100.00,0,0,0,1,8,2019-05-10 08:44:19
740,19010050,1,74120,7,131,1,3,0,107.00,0,0,1,1,10,2019-05-10 08:44:25
741,19010050,1,74120,8,236,1,3,0,132.00,0,1,0,1,19,2019-05-10 08:44:32
742,19010050,1,74120,9,144,1,3,0,114.00,0,1,0,1,10,2019-05-10 08:44:40
743,19010050,1,74120,10,121,1,3,0,106.00,0,0,0,1,8,2019-05-10 08:44:47
744,19010050,2,74120,11,,1,3,0,71.00,0,0,0,1,,2019-05-10 08:58:43
745,19010050,2,74120,12,,1,3,0,68.00,0,0,0,1,,2019-05-10 09:01:39
746,19010050,2,74120,13,,1,3,0,79.00,0,0,0,1,,2019-05-10 09:01:56
747,19010050,2,74120,14,,2,3,0,79.00,0,0,0,1,,2019-05-10 09:02:13
748,19010050,2,74120,15,,2,3,0,95.00,0,0,0,1,,2019-05-10 09:02:50
749,19010050,2,74120,16,,0,0,0,38.00,0,0,0,1,,2019-05-10 09:03:07
750,19010050,2,74120,17,,0,0,0,33.00,0,0,0,1,,2019-05-10 09:03:28
751,19010050,2,74120,18,,0,0,0,27.00,0,0,0,1,,2019-05-10 09:03:52
752,19010050,2,74120,19,,0,0,0,28.00,0,0,0,1,,2019-05-10 09:04:06
753,19010050,2,74120,20,,0,0,0,25.00,0,0,0,1,,2019-05-10 09:04:18
754,19010051,1,74120,1,118,2,2,0,114.00,0,0,0,1,7,2019-05-10 09:04:45
755,19010051,1,74120,2,137,2,3,0,115.00,0,0,0,1,10,2019-05-10 09:17:18
756,19010051,1,74120,3,118,1,3,0,115.00,0,1,0,1,9,2019-05-10 09:19:53
757,19010051,1,74120,4,117,1,3,0,112.00,0,0,12,1,9,2019-05-10 09:20:04
758,19010051,1,74120,5,145,1,3,0,118.00,0,0,0,1,11,2019-05-10 09:20:10
759,19010051,1,74120,6,130,1,3,0,116.00,0,1,0,1,9,2019-05-10 09:20:14
760,19010051,1,74120,7,184,2,3,0,125.00,0,1,0,1,11,2019-05-10 09:20:19
761,19010051,1,74120,8,187,2,2,0,128.00,1,0,0,1,13,2019-05-10 09:20:25
762,19010051,1,74120,9,149,1,3,0,119.00,0,0,0,1,8,2019-05-10 09:20:31
763,19010051,1,74120,10,131,1,3,0,113.00,1,1,0,1,8,2019-05-10 09:20:35
764,19010051,2,74120,11,,1,3,0,77.00,0,0,0,1,,2019-05-10 09:37:44
765,19010051,2,74120,12,,1,3,0,94.00,0,0,0,1,,2019-05-10 09:39:58
766,19010051,2,74120,13,,1,3,0,85.00,0,0,0,1,,2019-05-10 09:40:11
767,19010051,2,74120,14,,1,3,0,94.00,0,1,0,1,,2019-05-10 09:40:31
768,19010051,2,74120,15,,1,3,0,99.00,0,0,0,1,,2019-05-10 09:40:48
769,19010052,1,74120,1,199,2,3,0,125.00,0,0,0,1,13,2019-05-10 09:42:03
770,19010052,1,74120,2,153,1,3,0,121.00,0,0,0,1,10,2019-05-10 09:52:23
771,19010052,1,74120,3,174,1,3,0,129.00,0,0,0,1,18,2019-05-10 09:52:27
772,19010052,1,74120,4,198,2,3,0,125.00,0,0,0,1,17,2019-05-10 09:52:32
773,19010052,1,74120,5,219,2,3,0,135.00,1,1,0,1,14,2019-05-10 09:52:39
774,19010052,1,74120,6,194,1,3,0,130.00,0,1,0,1,16,2019-05-10 09:52:44
775,19010052,1,74120,7,177,1,3,0,121.00,1,0,0,1,14,2019-05-10 09:52:50
776,19010052,1,74120,8,170,1,3,0,123.00,0,0,0,1,15,2019-05-10 09:52:54
777,19010052,1,74120,9,182,1,3,0,128.00,0,1,0,1,13,2019-05-10 09:53:00
778,19010052,1,74120,10,191,2,3,0,133.00,0,1,0,1,11,2019-05-10 09:53:03
779,19010052,2,74120,11,,1,2,0,70.00,0,0,0,1,,2019-05-10 10:04:19
780,19010052,2,74120,12,,1,3,0,73.00,0,0,0,1,,2019-05-10 10:05:05
781,19010052,2,74120,13,,2,2,0,73.00,0,0,0,1,,2019-05-10 10:05:24
782,19010052,2,74120,14,,0,0,0,26.00,0,0,0,1,,2019-05-10 10:05:47
783,19010052,2,74120,15,,0,0,0,28.00,0,0,0,1,,2019-05-10 10:06:04
784,19010053,1,74120,1,200,2,3,0,129.00,0,0,0,1,16,2019-05-10 10:06:25
785,19010053,1,74120,2,138,2,3,0,115.00,0,0,0,1,8,2019-05-10 10:24:14
786,19010053,1,74120,3,237,1,3,1,135.00,0,1,0,1,18,2019-05-10 10:24:20
787,19010053,1,74120,4,215,2,3,0,128.00,0,0,0,1,19,2019-05-10 10:24:28
788,19010053,1,74120,5,272,2,3,0,140.00,0,1,0,1,22,2019-05-10 10:24:35
789,19010053,1,74120,6,215,2,3,0,133.00,0,0,0,1,17,2019-05-10 10:24:40
790,19010053,1,74120,7,256,2,3,0,136.00,0,0,0,1,22,2019-05-10 10:24:48
791,19010053,1,74120,8,187,2,3,0,130.00,0,0,0,1,14,2019-05-10 10:24:53
792,19010053,1,74120,9,242,2,3,0,135.00,0,0,0,1,21,2019-05-10 10:24:59
793,19010053,1,74120,10,192,2,3,0,127.00,0,0,0,1,16,2019-05-10 10:25:04
794,19010053,2,74120,11,,1,2,0,79.00,0,0,0,1,,2019-05-10 10:36:44
795,19010053,2,74120,12,,1,2,0,84.00,0,0,0,1,,2019-05-10 10:40:39
796,19010053,2,74120,13,,1,2,0,81.00,0,0,0,1,,2019-05-10 10:40:52
797,19010053,2,74120,14,,1,2,0,71.00,0,0,0,1,,2019-05-10 10:41:03
798,19010053,2,74120,15,,1,3,0,99.00,0,0,0,1,,2019-05-10 10:41:20
799,19010053,2,74120,16,,2,3,0,99.00,0,0,0,1,,2019-05-10 10:41:36
800,19010053,2,74120,17,,2,3,0,99.00,0,0,0,1,,2019-05-10 10:41:49
801,19010053,2,74120,18,,2,3,0,100.00,0,0,0,1,,2019-05-10 10:42:01
802,19010053,2,74120,19,,2,3,0,84.00,0,0,0,1,,2019-05-10 10:42:16
803,19010053,2,74120,20,,0,0,0,33.00,0,0,0,1,,2019-05-10 10:42:31
804,19010054,1,74120,1,160,1,2,0,121.00,0,0,0,1,11,2019-05-10 10:43:21
805,19010054,1,74120,2,134,2,3,1,116.00,0,1,0,1,10,2019-05-10 11:02:15
806,19010054,1,74120,3,93,2,2,0,103.00,0,0,0,1,5,2019-05-10 11:02:22
807,19010054,1,74120,4,122,1,2,0,111.00,0,0,1,1,8,2019-05-10 11:02:24
808,19010054,1,74120,5,93,1,2,0,108.00,0,0,21,1,9,2019-05-10 11:02:28
809,19010054,1,74120,6,86,1,2,0,99.00,0,0,61,1,5,2019-05-10 11:02:35
810,19010054,1,74120,7,153,2,3,0,116.00,0,1,1,1,10,2019-05-10 11:02:37
811,19010054,1,74120,8,133,1,3,0,117.00,0,0,1,1,12,2019-05-10 11:02:41
812,19010054,1,74120,9,151,2,2,0,114.00,1,1,1,1,9,2019-05-10 11:02:46
813,19010054,1,74120,10,86,1,3,0,103.00,0,0,1,1,6,2019-05-10 11:02:48
814,19010054,2,74120,11,,1,3,0,87.00,0,0,0,1,,2019-05-10 11:02:55
815,19010054,2,74120,12,,1,3,0,55.00,0,0,0,1,,2019-05-10 11:18:40
816,19010054,2,74120,13,,1,3,0,60.00,0,0,0,1,,2019-05-10 11:18:55
817,19010054,2,74120,14,,2,2,0,96.00,0,0,0,1,,2019-05-10 11:19:09
818,19010054,2,74120,15,,2,2,0,77.00,0,0,0,1,,2019-05-10 11:19:24
819,19010054,2,74120,16,,2,3,0,100.00,0,0,0,1,,2019-05-10 11:19:37
820,19010054,2,74120,17,,2,3,0,102.00,0,0,0,1,,2019-05-10 11:19:57
821,19010054,2,74120,18,,0,0,0,53.00,0,0,0,1,,2019-05-10 11:20:10
822,19010055,1,74120,1,204,1,3,0,127.00,0,0,0,1,15,2019-05-10 11:20:23
823,19010057,1,74120,1,225,1,3,0,139.00,1,0,0,1,19,2019-05-10 12:14:28
824,19010057,1,74120,2,244,2,3,0,139.00,0,1,1,1,18,2019-05-10 12:36:46
825,19010057,1,74120,3,174,1,3,0,127.00,0,1,1,1,15,2019-05-10 12:36:52
826,19010057,1,74120,4,179,1,3,0,124.00,1,1,1,1,13,2019-05-10 12:36:58
827,19010057,1,74120,5,302,1,3,0,148.00,0,1,1,1,21,2019-05-10 12:37:01
828,19010057,1,74120,6,245,1,3,0,135.00,1,1,1,1,20,2019-05-10 12:37:10
829,19010057,1,74120,7,131,1,3,0,108.00,0,0,0,1,10,2019-05-10 12:37:17
830,19010057,1,74120,8,202,1,3,0,136.00,0,0,123,1,18,2019-05-10 12:37:22
831,19010057,1,74120,9,287,1,3,0,147.00,1,1,12,1,19,2019-05-10 12:37:26
832,19010057,1,74120,10,264,1,3,0,140.00,0,0,1,1,15,2019-05-10 12:37:31
833,19010058,1,74120,1,140,1,3,0,113.00,0,0,2,1,10,2019-05-10 12:50:19
834,19010058,1,74120,2,105,1,3,0,107.00,0,0,1,1,8,2019-05-10 13:07:33
835,19010058,1,74120,3,102,1,3,0,104.00,0,0,0,1,7,2019-05-10 13:07:39
836,19010058,1,74120,4,119,1,3,0,108.00,0,0,0,1,8,2019-05-10 13:07:41
837,19010058,1,74120,5,153,1,3,0,118.00,0,0,1,1,12,2019-05-10 13:07:45
838,19010058,1,74120,6,131,2,3,0,108.00,0,0,1,1,10,2019-05-10 13:07:50
839,19010058,1,74120,7,174,1,3,0,128.00,1,1,21,1,15,2019-05-10 13:07:53
840,19010058,1,74120,8,137,2,3,0,118.00,0,0,0,1,10,2019-05-10 13:07:56
841,19010058,1,74120,9,128,2,2,0,114.00,0,0,1,1,10,2019-05-10 13:08:05
842,19010058,1,74120,10,175,2,2,0,130.00,0,1,1,1,13,2019-05-10 13:08:10
843,19010058,2,74120,11,,1,3,0,99.00,0,0,0,1,,2019-05-10 13:08:17
844,19010058,2,74120,12,,1,1,0,66.00,0,0,0,1,,2019-05-10 13:20:57
845,19010058,2,74120,13,,1,1,0,62.00,0,0,0,1,,2019-05-10 13:21:30
846,19010058,2,74120,14,,1,1,0,59.00,0,0,0,1,,2019-05-10 13:21:54
847,19010058,2,74120,15,,1,1,0,64.00,0,0,0,1,,2019-05-10 13:22:15
848,19010058,2,74120,16,,1,1,0,65.00,0,0,0,1,,2019-05-10 13:22:29
849,19010058,2,74120,17,,1,1,0,52.00,0,0,0,1,,2019-05-10 13:22:38
850,19010059,1,74120,1,223,1,3,0,134.00,0,1,0,1,15,2019-05-10 13:23:06
851,19010059,1,74120,2,227,2,3,0,128.00,0,1,1,1,12,2019-05-10 13:38:49
852,19010059,1,74120,3,205,2,3,0,132.00,0,1,0,1,14,2019-05-10 13:38:55
853,19010059,1,74120,4,205,2,3,0,132.00,1,1,1,1,15,2019-05-10 13:39:06
854,19010059,1,74120,5,252,2,3,0,128.00,1,1,1,1,16,2019-05-10 13:39:08
855,19010059,1,74120,6,173,2,3,0,124.00,1,1,1,1,12,2019-05-10 13:39:17
856,19010059,1,74120,7,285,2,3,0,139.00,1,0,0,1,24,2019-05-10 13:39:21
857,19010059,1,74120,8,195,1,3,0,132.00,1,1,1,1,15,2019-05-10 13:39:29
858,19010059,1,74120,9,185,1,3,0,128.00,0,0,25,1,13,2019-05-10 13:39:34
859,19010059,1,74120,10,197,2,3,0,133.00,1,1,1,1,14,2019-05-10 13:39:42
860,19010061,1,74120,1,151,1,3,0,108.00,0,0,0,1,8,2019-05-10 13:39:47
861,19010061,1,74120,2,259,2,3,0,136.00,0,1,1,1,16,2019-05-10 14:32:20
862,19010061,1,74120,3,276,1,3,0,145.00,1,1,1,1,17,2019-05-10 14:32:30
863,19010061,1,74120,4,308,1,3,0,136.00,1,1,1,1,21,2019-05-10 14:32:32
864,19010062,1,74120,1,173,1,3,0,126.00,0,1,1,1,13,2019-05-10 14:41:05
865,19010062,1,74120,2,165,1,3,0,124.00,1,1,15,1,11,2019-05-10 15:01:02
866,19010062,1,74120,3,240,2,3,0,130.00,1,1,21,1,14,2019-05-10 15:01:13
867,19010062,1,74120,4,106,1,3,0,106.00,0,0,1,1,6,2019-05-10 15:01:18
868,19010062,1,74120,5,106,1,3,0,107.00,0,1,0,1,6,2019-05-10 15:01:20
869,19010062,1,74120,6,196,1,3,0,143.00,1,1,12,1,14,2019-05-10 15:01:26
870,19010062,1,74120,7,234,2,3,1,136.00,1,1,0,1,13,2019-05-10 15:01:33
871,19010062,1,74120,8,133,2,3,0,111.00,0,0,0,1,9,2019-05-10 15:01:40
872,19010062,1,74120,9,107,1,3,0,107.00,0,0,0,1,8,2019-05-10 15:01:45
873,19010062,1,74120,10,236,1,3,0,140.00,1,1,1,1,15,2019-05-10 15:01:50
874,19010062,2,74120,11,,1,2,0,68.00,0,0,0,1,,2019-05-10 15:15:31
875,19010062,2,74120,12,,1,3,0,96.00,0,0,0,1,,2019-05-10 15:16:54
876,19010062,2,74120,13,,1,3,0,95.00,0,0,0,1,,2019-05-10 15:17:11
877,19010062,2,74120,14,,2,3,0,93.00,0,0,125,1,,2019-05-10 15:17:22
878,19010062,2,74120,15,,2,3,0,97.00,0,0,0,1,,2019-05-10 15:17:49
879,19010062,2,74120,16,,2,3,0,96.00,0,0,0,1,,2019-05-10 15:18:07
880,19010062,2,74120,17,,2,3,0,96.00,0,0,0,1,,2019-05-10 15:18:20
881,19010062,2,74120,18,,0,0,0,31.00,0,0,0,1,,2019-05-10 15:18:33
882,19010062,2,74120,19,,0,0,0,27.00,0,0,0,1,,2019-05-10 15:18:47
883,19010063,1,74120,1,170,1,3,0,121.00,1,1,0,1,11,2019-05-10 15:19:03
884,19010063,1,74120,2,144,1,3,0,119.00,0,0,0,1,11,2019-05-10 15:33:16
885,19010063,1,74120,3,145,2,3,0,114.00,0,0,0,1,11,2019-05-10 15:33:20
886,19010063,1,74120,4,233,2,3,1,146.00,0,0,21,1,14,2019-05-10 15:33:28
887,19010063,1,74120,5,173,2,3,0,126.00,0,0,0,1,13,2019-05-10 15:33:31
888,19010063,1,74120,6,233,2,2,1,126.00,0,0,0,1,13,2019-05-10 15:33:38
889,19010063,1,74120,7,144,1,3,0,114.00,0,0,1,1,9,2019-05-10 15:33:42
890,19010063,1,74120,8,287,1,3,0,146.00,1,1,1,1,17,2019-05-10 15:33:48
891,19010063,1,74120,9,164,2,3,1,130.00,1,1,251,1,9,2019-05-10 15:33:49
892,19010063,1,74120,10,117,1,3,0,108.00,0,0,0,1,7,2019-05-10 15:34:00
893,19010063,2,74120,11,,2,3,0,99.00,0,0,0,1,,2019-05-10 15:49:27
894,19010063,2,74120,12,,2,3,0,99.00,0,0,0,1,,2019-05-10 15:50:26
895,19010063,2,74120,13,,2,3,0,83.00,0,0,0,1,,2019-05-10 15:50:42
896,19010063,2,74120,14,,2,3,0,86.00,0,0,0,1,,2019-05-10 15:50:55
